data_resposta,cpf,intervalo_renda
2025-01-10,56732804643,R$8.000–12.000
2024-08-01,59974079374,R$4.000–8.000
2025-10-14,30707205206,R$4.000–8.000
2024-11-11,00062276528,R$2.000–4.000
2025-06-10,32994375825,R$4.000–8.000
2025-02-04,75397554329,R$4.000–8.000
2025-06-19,83647462198,R$8.000–12.000
2024-08-14,42846240379,R$4.000–8.000
2025-06-18,61203040707,R$8.000–12.000
2024-10-15,03142607561,R$4.000–8.000
2024-10-14,78444996775,R$8.000–12.000
2025-03-01,86193179258,R$4.000–8.000
2024-09-19,68999873132,R$8.000–12.000
2025-09-07,39610896703,R$2.000–4.000
2025-05-24,21258606209,R$8.000–12.000
2025-03-23,44494262999,R$8.000–12.000
2025-06-24,08967838034,+R$12.000
2024-01-04,21454041232,R$4.000–8.000
2024-12-04,34800708204,+R$12.000
2024-07-25,81882030725,R$4.000–8.000
2025-10-08,02157814231,R$8.000–12.000
2024-06-07,10620301454,R$8.000–12.000
2025-01-26,53877347128,R$4.000–8.000
2025-05-12,71829067715,R$8.000–12.000
2024-05-07,63234043986,R$8.000–12.000
2024-12-11,85290993073,R$8.000–12.000
2024-04-08,34514001906,+R$12.000
2024-01-13,80193193517,R$8.000–12.000
2025-11-09,27717930158,R$8.000–12.000
2025-01-31,91192077943,R$4.000–8.000
2024-01-31,75703627607,R$4.000–8.000
2025-01-01,41464815406,+R$12.000
2025-04-25,49495312525,R$8.000–12.000
2024-01-19,53273774505,R$8.000–12.000
2025-10-12,57992180358,R$8.000–12.000
2025-06-17,57154427977,R$8.000–12.000
2025-09-20,21444580420,R$8.000–12.000
2025-11-13,25316981562,R$8.000–12.000
2024-06-27,54151980702,+R$12.000
2025-03-25,40209213467,R$8.000–12.000
2025-12-03,22296361462,+R$12.000
2024-02-13,28560349036,R$8.000–12.000
2024-04-19,77154191132,-R$2.000
2025-09-19,68518668156,R$8.000–12.000
2025-12-07,23002009243,R$8.000–12.000
2025-10-27,91645607085,+R$12.000
2025-03-22,12544365935,R$4.000–8.000
2024-05-19,74987726635,R$4.000–8.000
2025-11-05,29108669312,+R$12.000
2025-07-02,53216731433,+R$12.000
2025-07-08,98163048974,+R$12.000
2025-10-08,52185052979,R$8.000–12.000
2025-09-30,60380146708,R$4.000–8.000
2025-06-23,99124234839,R$2.000–4.000
2024-09-01,60090317693,R$4.000–8.000
2024-03-30,06704009056,R$2.000–4.000
2025-02-26,63553783367,R$8.000–12.000
2025-12-17,12457580995,R$4.000–8.000
2025-06-20,12006699365,R$8.000–12.000
2025-03-18,65547953484,R$2.000–4.000
2025-09-24,59147097643,+R$12.000
2024-01-13,91230247935,+R$12.000
2025-12-09,39451116466,+R$12.000
2025-04-12,19696142296,+R$12.000
2024-06-17,16854623932,+R$12.000
2025-03-22,94068094399,+R$12.000
2024-11-05,18260500272,+R$12.000
2024-05-07,13021982336,+R$12.000
2025-07-24,82717954480,+R$12.000
2025-12-04,18793827539,+R$12.000
2024-10-31,08969583458,R$8.000–12.000
2025-10-30,35260235075,R$8.000–12.000
2025-06-08,75271348077,+R$12.000
2025-08-17,15315175753,R$8.000–12.000
2025-03-06,60299477016,R$4.000–8.000
2024-07-07,52328630279,R$8.000–12.000
2025-05-28,64012402817,+R$12.000
2025-11-27,29521167448,+R$12.000
2024-04-28,26489619719,R$8.000–12.000
2024-10-19,77250011225,R$4.000–8.000
2024-04-23,28592319439,R$8.000–12.000
2024-12-22,95525217365,R$8.000–12.000
2024-05-25,95718569023,R$4.000–8.000
2024-03-18,09790136135,R$4.000–8.000
2024-01-25,17959332562,R$8.000–12.000
2025-08-18,22157711413,R$4.000–8.000
2024-11-19,14618624384,+R$12.000
2025-06-28,74764054627,R$8.000–12.000
2025-06-12,15399135366,R$4.000–8.000
2024-09-24,25913971041,+R$12.000
2025-11-14,80641238007,R$8.000–12.000
2024-12-18,84418618796,R$8.000–12.000
2024-07-28,18848257860,R$8.000–12.000
2024-05-08,57431553299,-R$2.000
2024-10-04,01295116800,R$8.000–12.000
2025-09-16,48372134516,+R$12.000
2025-07-04,46808119576,+R$12.000
2024-08-01,77167503588,R$8.000–12.000
2025-05-12,56814058022,R$8.000–12.000
2025-11-27,68338088589,R$8.000–12.000
2024-07-08,25097122541,+R$12.000
2025-11-18,72423884969,R$8.000–12.000
2025-07-21,09572345398,R$4.000–8.000
2025-02-24,63041818675,R$8.000–12.000
2024-11-15,74124269886,R$8.000–12.000
2024-12-24,19628441866,+R$12.000
2025-08-02,88180097973,+R$12.000
2024-01-29,10099573956,R$8.000–12.000
2024-08-19,68339163745,R$4.000–8.000
2025-02-11,69638768915,R$2.000–4.000
2024-03-27,78956989054,+R$12.000
2024-04-21,73215122256,+R$12.000
2025-12-21,12149286929,R$8.000–12.000
2025-07-24,97104985170,+R$12.000
2024-11-02,60574825593,+R$12.000
2025-12-23,62303679313,+R$12.000
2024-11-30,58551135505,R$2.000–4.000
2025-03-28,88551345926,+R$12.000
2024-09-10,67877178013,R$8.000–12.000
2025-06-08,90692208980,R$8.000–12.000
2024-01-17,03829500403,R$8.000–12.000
2025-10-09,80752096929,R$8.000–12.000
2024-07-29,94779548656,R$8.000–12.000
2025-03-28,61701995385,+R$12.000
2025-07-29,49765395563,R$8.000–12.000
2025-01-10,28063260068,R$4.000–8.000
2024-02-29,69099127073,+R$12.000
2025-05-30,49342479731,R$8.000–12.000
2024-05-31,49619986698,R$4.000–8.000
2025-06-08,40931244671,R$4.000–8.000
2025-02-24,81772966626,R$4.000–8.000
2024-06-09,23091178103,R$2.000–4.000
2024-02-25,27418331757,R$8.000–12.000
2025-07-23,54972067908,R$8.000–12.000
2025-01-31,78704485596,R$4.000–8.000
2025-11-22,48481300416,R$8.000–12.000
2024-04-19,40629606743,R$4.000–8.000
2025-04-05,55515975877,+R$12.000
2024-07-05,24665380851,+R$12.000
2025-02-18,03895010133,R$8.000–12.000
2025-11-23,73549817626,R$4.000–8.000
2024-09-10,22730835840,R$8.000–12.000
2024-12-25,93906230538,R$8.000–12.000
2024-11-17,36929061982,R$8.000–12.000
2025-09-09,74306053726,R$8.000–12.000
2025-12-01,61509830853,+R$12.000
2024-01-30,31964661800,R$8.000–12.000
2024-03-15,59730544403,R$4.000–8.000
2024-01-30,94013846460,R$8.000–12.000
2025-11-09,63542292971,R$8.000–12.000
2024-03-23,92284377834,R$8.000–12.000
2025-01-31,67849843624,+R$12.000
2024-09-22,47309629015,R$2.000–4.000
2025-04-25,34055312069,R$8.000–12.000
2024-05-14,78930746452,R$8.000–12.000
2024-04-28,21156319721,R$8.000–12.000
2024-01-08,72085245396,R$8.000–12.000
2025-06-08,67487579160,R$8.000–12.000
2024-12-07,28862971205,R$8.000–12.000
2024-04-07,59180576403,+R$12.000
2025-03-20,49674540636,+R$12.000
2025-11-21,88774614234,R$8.000–12.000
2024-12-13,32020439271,R$8.000–12.000
2024-01-13,85962477960,R$4.000–8.000
2024-05-02,99956618746,R$4.000–8.000
2024-09-22,38826396511,R$4.000–8.000
2025-01-02,36508069648,R$4.000–8.000
2025-06-22,37793548930,R$8.000–12.000
2024-08-06,24848545887,R$8.000–12.000
2025-06-29,07874273710,R$8.000–12.000
2025-11-04,07079636156,+R$12.000
2024-07-29,79700856266,R$4.000–8.000
2024-06-22,58035032334,R$4.000–8.000
2024-12-06,53957871450,R$8.000–12.000
2024-10-16,79305178655,R$8.000–12.000
2025-01-12,88989329354,R$4.000–8.000
2025-12-27,52790259059,R$8.000–12.000
2025-06-05,49210130015,R$8.000–12.000
2025-07-05,69826070538,R$8.000–12.000
2025-10-06,73571361877,R$8.000–12.000
2024-03-05,25488800116,R$8.000–12.000
2024-12-13,32976753697,R$8.000–12.000
2025-04-08,77145243400,R$4.000–8.000
2025-03-25,40843283708,R$4.000–8.000
2024-04-26,37760242598,R$8.000–12.000
2025-05-29,60743398998,R$8.000–12.000
2025-04-08,68992257377,R$4.000–8.000
2024-09-28,44920690027,+R$12.000
2025-11-28,31754895196,R$8.000–12.000
2024-09-04,50339102999,R$8.000–12.000
2025-10-31,11078337484,R$4.000–8.000
2025-10-24,15126300313,R$8.000–12.000
2025-09-27,43736158736,R$8.000–12.000
2024-06-12,78209804010,+R$12.000
2024-02-08,48066734212,R$8.000–12.000
2024-09-06,47281943710,R$2.000–4.000
2025-05-07,19232460101,+R$12.000
2025-09-15,30584946652,R$4.000–8.000
2025-12-23,54160993945,R$2.000–4.000
2024-04-27,85516724122,R$2.000–4.000
2025-08-05,81747119713,R$8.000–12.000
2025-08-13,22806443672,R$8.000–12.000
2025-11-07,23731940654,R$8.000–12.000
2024-11-01,42523205418,+R$12.000
2024-09-23,04198091662,R$8.000–12.000
2025-07-14,54017753503,+R$12.000
2025-02-21,06859939795,R$8.000–12.000
2024-09-09,66444297671,R$8.000–12.000
2025-04-28,19784581533,R$4.000–8.000
2024-08-29,42981751721,R$2.000–4.000
2025-12-04,24467239415,+R$12.000
2024-01-21,82137844882,R$4.000–8.000
2024-01-03,31926332793,R$8.000–12.000
2024-03-14,32674857735,+R$12.000
2024-07-20,80708267070,+R$12.000
2024-12-25,82134124372,+R$12.000
2025-03-02,43621140135,R$4.000–8.000
2025-05-14,31010599486,R$8.000–12.000
2025-08-10,51624952096,+R$12.000
2025-04-13,43380568663,R$8.000–12.000
2024-05-17,88728474450,R$8.000–12.000
2024-07-20,22612133410,R$8.000–12.000
2025-11-08,18685142789,R$4.000–8.000
2025-07-16,46613642923,R$8.000–12.000
2025-11-19,96455347457,R$4.000–8.000
2025-03-08,50545432458,+R$12.000
2024-05-31,55292769184,R$8.000–12.000
2025-01-04,86384066658,R$8.000–12.000
2025-12-01,22272338220,+R$12.000
2024-06-19,17164807670,+R$12.000
2024-06-27,92834017299,R$8.000–12.000
2024-06-14,47959938664,R$8.000–12.000
2025-08-19,48418643057,+R$12.000
2025-12-10,07320703420,R$4.000–8.000
2025-12-22,47094987498,R$4.000–8.000
2025-08-11,72118316464,R$8.000–12.000
2024-01-27,79132122638,R$8.000–12.000
2024-10-15,21369727580,R$8.000–12.000
2024-12-30,48430542420,R$8.000–12.000
2024-05-20,71446108805,R$8.000–12.000
2025-08-19,64174757074,R$4.000–8.000
2025-03-03,66371354059,+R$12.000
2024-12-19,97786055483,R$4.000–8.000
2025-02-09,49014864551,R$8.000–12.000
2024-05-06,14372348150,R$8.000–12.000
2024-06-14,00649602023,R$8.000–12.000
2024-12-20,47311077344,R$8.000–12.000
2024-03-31,43919280327,R$8.000–12.000
2025-06-22,93123758099,R$8.000–12.000
2024-08-07,33328908463,R$8.000–12.000
2025-03-04,70765826376,+R$12.000
2025-11-03,53606890828,R$4.000–8.000
2025-07-17,00443383689,R$8.000–12.000
2025-05-10,01680177213,R$4.000–8.000
2025-07-11,23478091148,R$4.000–8.000
2025-08-02,55268103641,R$4.000–8.000
2024-07-21,99827971962,R$8.000–12.000
2025-03-28,84437628255,R$4.000–8.000
2025-07-06,26176097697,+R$12.000
2025-09-14,81903469099,R$8.000–12.000
2024-08-29,97235353161,R$4.000–8.000
2024-11-11,10456584359,R$4.000–8.000
2025-08-20,69367310144,R$2.000–4.000
2024-09-17,73014784538,+R$12.000
2024-12-22,35784611384,R$4.000–8.000
2024-04-20,81038533725,R$8.000–12.000
2025-09-15,88597329076,R$8.000–12.000
2025-09-23,57100041076,R$4.000–8.000
2024-12-16,36104108575,R$8.000–12.000
2024-07-23,46689655300,R$8.000–12.000
2024-10-13,50335109033,R$8.000–12.000
2025-12-02,67829724213,+R$12.000
2024-11-12,37801711786,R$8.000–12.000
2024-02-18,25057841386,R$4.000–8.000
2025-10-07,20781426529,+R$12.000
2024-03-21,72485748655,R$4.000–8.000
2025-03-16,57667249607,R$4.000–8.000
2024-07-12,01126960136,R$8.000–12.000
2025-01-04,06430175276,R$8.000–12.000
2024-06-15,20807773566,R$8.000–12.000
2024-02-17,55251525851,+R$12.000
2024-01-10,96532170911,R$8.000–12.000
2025-09-07,10491639191,+R$12.000
2025-12-19,52310446655,+R$12.000
2025-11-12,09634158901,R$8.000–12.000
2024-12-24,81109153941,R$8.000–12.000
2025-05-05,78779595933,R$8.000–12.000
2024-01-17,40386252290,R$2.000–4.000
2025-08-17,03626649240,R$4.000–8.000
2025-12-01,69047117130,R$8.000–12.000
2025-03-04,91101432186,R$4.000–8.000
2024-09-22,23471437362,R$8.000–12.000
2024-01-06,56383917966,R$8.000–12.000
2024-07-09,05476659768,+R$12.000
2025-09-26,41968514768,+R$12.000
2024-11-09,01591312729,R$4.000–8.000
2024-05-09,01774892348,R$4.000–8.000
2025-09-18,21054593275,R$2.000–4.000
2025-02-06,32298356215,R$4.000–8.000
2024-06-20,57696199201,R$8.000–12.000
2024-07-03,29471228951,R$4.000–8.000
2024-09-22,23694485340,+R$12.000
2025-03-18,33281508881,R$8.000–12.000
2025-03-28,59121290493,+R$12.000
2025-05-16,24171684048,R$8.000–12.000
2025-07-28,96014974435,R$8.000–12.000
2025-09-05,12685834402,R$8.000–12.000
2024-02-19,71592093332,R$8.000–12.000
2024-04-28,62017918091,R$4.000–8.000
2024-11-01,37385273092,R$8.000–12.000
2024-07-18,47037922313,R$4.000–8.000
2025-05-28,77297325664,R$2.000–4.000
2025-03-31,28609343629,R$8.000–12.000
2024-07-04,46374884172,+R$12.000
2024-12-13,57363053374,R$4.000–8.000
2025-04-28,07172892682,R$4.000–8.000
2024-01-05,94025081615,R$8.000–12.000
2025-05-15,01030965863,R$8.000–12.000
2024-02-02,55534346801,R$4.000–8.000
2025-06-28,27026125927,R$8.000–12.000
2024-01-25,28624106316,R$8.000–12.000
2025-06-22,87344807362,R$8.000–12.000
2025-08-09,77640496959,+R$12.000
2024-02-24,15782315387,R$8.000–12.000
2024-11-16,43114240599,R$8.000–12.000
2025-08-18,72141355521,R$8.000–12.000
2024-05-05,10099474395,+R$12.000
2025-06-10,03330915477,R$8.000–12.000
2024-04-26,58155150524,R$4.000–8.000
2025-05-11,28481293049,+R$12.000
2025-05-22,00734082121,+R$12.000
2024-04-20,90805922246,R$4.000–8.000
2024-03-04,49833260844,R$8.000–12.000
2024-11-09,03670986516,R$4.000–8.000
2025-02-06,91601654522,R$4.000–8.000
2025-08-09,71234391995,R$8.000–12.000
2024-02-23,43116517906,R$4.000–8.000
2025-01-10,79943566227,R$8.000–12.000
2024-10-10,18333435719,R$4.000–8.000
2024-10-19,06984775965,R$8.000–12.000
2025-10-24,85214362193,+R$12.000
2025-07-15,22183559771,R$8.000–12.000
2025-05-12,81108118880,R$4.000–8.000
2024-09-19,41721363751,R$8.000–12.000
2025-02-03,72626425701,R$8.000–12.000
2025-06-22,60455104599,+R$12.000
2024-03-15,91558877247,R$4.000–8.000
2024-08-17,92333080769,R$8.000–12.000
2024-06-26,87956521334,+R$12.000
2025-12-07,38672489738,R$8.000–12.000
2025-10-03,28282776501,R$8.000–12.000
2024-12-23,21328542836,R$8.000–12.000
2024-06-10,59504805682,+R$12.000
2025-07-31,87164606618,+R$12.000
2025-01-23,59251232976,R$4.000–8.000
2025-09-08,05038084629,R$4.000–8.000
2025-12-15,24605449123,R$8.000–12.000
2024-09-27,15802343327,+R$12.000
2024-12-20,04456673941,R$2.000–4.000
2025-11-22,87742886919,+R$12.000
2024-04-12,25043062948,R$2.000–4.000
2025-11-24,00725968071,R$4.000–8.000
2025-10-11,20327872338,R$8.000–12.000
2025-12-20,11574496539,R$4.000–8.000
2025-06-29,12148647912,R$8.000–12.000
2025-09-02,24885693028,R$4.000–8.000
2025-10-01,20734958240,R$2.000–4.000
2024-01-02,16018331966,R$4.000–8.000
2025-07-03,49389477604,R$4.000–8.000
2024-08-23,87387862040,R$8.000–12.000
2024-05-19,08009153606,+R$12.000
2025-08-25,55366837593,R$4.000–8.000
2024-11-25,85394365588,+R$12.000
2024-07-22,46630448174,R$8.000–12.000
2024-04-02,03475309027,R$8.000–12.000
2025-04-13,21536953274,R$8.000–12.000
2025-10-10,36455073298,+R$12.000
2024-02-25,11097973342,R$8.000–12.000
2024-10-11,54350537525,R$8.000–12.000
2025-03-03,45798640257,+R$12.000
2025-05-04,37866464028,R$8.000–12.000
2025-08-13,15076523357,R$8.000–12.000
2025-11-21,82310075552,R$8.000–12.000
2025-10-19,97362690801,R$4.000–8.000
2025-11-14,67743414671,R$8.000–12.000
2025-05-12,76557374852,R$4.000–8.000
2024-01-12,84423734537,R$8.000–12.000
2025-02-13,88823791445,R$8.000–12.000
2024-10-22,46543284651,R$2.000–4.000
2024-03-05,63021110965,R$8.000–12.000
2024-05-29,05910702378,R$8.000–12.000
2025-01-17,96836744165,R$2.000–4.000
2025-07-13,51510490346,R$2.000–4.000
2025-05-28,26572921194,R$8.000–12.000
2025-06-19,01850630467,R$2.000–4.000
2024-09-14,21560261238,R$4.000–8.000
2024-03-25,36619505271,R$2.000–4.000
2025-08-18,69086602296,+R$12.000
2025-03-26,99163397506,+R$12.000
2024-07-19,97239155992,R$2.000–4.000
2025-06-05,25990401939,R$8.000–12.000
2025-03-06,78096393823,+R$12.000
2025-11-21,82234352409,R$8.000–12.000
2025-11-19,99932042150,R$4.000–8.000
2025-06-12,69596860389,R$8.000–12.000
2025-10-15,36986659132,+R$12.000
2024-12-18,25865688371,R$8.000–12.000
2024-07-30,86094164837,R$2.000–4.000
2024-10-14,35792649122,+R$12.000
2024-03-05,11224781686,R$8.000–12.000
2024-12-28,49545468468,+R$12.000
2025-04-06,48589359891,+R$12.000
2024-07-15,65770107432,R$8.000–12.000
2024-02-01,11674723781,R$8.000–12.000
2024-06-02,18695242087,R$8.000–12.000
2024-04-18,62787635855,+R$12.000
2024-02-26,94362195561,R$8.000–12.000
2025-12-29,01717449433,R$8.000–12.000
2025-09-03,38391023464,+R$12.000
2024-10-29,82164089804,+R$12.000
2024-07-08,69412102449,+R$12.000
2024-11-11,11156470669,R$8.000–12.000
2025-07-06,90235182146,R$4.000–8.000
2025-05-27,80479020750,R$8.000–12.000
2024-01-09,41528009359,R$8.000–12.000
2025-05-24,22839926306,R$4.000–8.000
2025-12-14,62372201051,R$4.000–8.000
2025-02-27,60872161858,+R$12.000
2025-08-21,47467466203,R$8.000–12.000
2024-02-01,14115738249,R$8.000–12.000
2024-08-02,49964649368,R$8.000–12.000
2025-12-19,78460923684,R$4.000–8.000
2024-07-04,48384132749,R$8.000–12.000
2025-05-08,74798301688,R$8.000–12.000
2024-08-23,22566223559,R$8.000–12.000
2025-07-05,14134307683,R$4.000–8.000
2024-04-13,94484907069,R$8.000–12.000
2025-04-03,12077681517,R$8.000–12.000
2024-04-25,39808540021,+R$12.000
2024-05-01,27520617540,R$8.000–12.000
2025-08-06,81132447020,R$8.000–12.000
2025-12-27,30667631083,+R$12.000
2025-12-11,22716045443,R$4.000–8.000
2024-11-01,48356819596,R$4.000–8.000
2025-12-24,56505777287,R$8.000–12.000
2024-03-14,84402923677,R$8.000–12.000
2024-11-15,73896757908,R$4.000–8.000
2024-11-22,96082958417,+R$12.000
2025-08-23,57557358035,+R$12.000
2024-11-03,56277874996,R$8.000–12.000
2024-05-10,13431435890,R$8.000–12.000
2024-05-01,42257881502,R$8.000–12.000
2024-07-09,13460909733,R$8.000–12.000
2025-03-07,65135262664,+R$12.000
2025-01-11,16213044048,R$8.000–12.000
2024-07-02,95197231508,+R$12.000
2024-12-28,12644257730,R$4.000–8.000
2025-10-07,58403568683,+R$12.000
2024-10-09,52713060819,+R$12.000
2025-04-11,38663893667,R$8.000–12.000
2025-05-13,30212004247,R$8.000–12.000
2024-02-24,06531710310,R$8.000–12.000
2024-04-15,36982252124,R$8.000–12.000
2025-02-19,57488608110,+R$12.000
2024-12-04,86652414676,R$8.000–12.000
2024-08-12,44020934500,R$8.000–12.000
2024-02-20,96250119328,R$8.000–12.000
2024-12-15,13172271780,+R$12.000
2025-04-09,85248583431,R$4.000–8.000
2024-06-14,97940511008,R$8.000–12.000
2025-06-08,37006547938,R$8.000–12.000
2024-04-17,76969285048,+R$12.000
2025-05-15,38775840275,R$8.000–12.000
2025-04-09,83733891327,R$4.000–8.000
2024-04-08,20712306108,R$8.000–12.000
2025-08-14,66272091938,R$4.000–8.000
2025-04-12,60638093850,R$8.000–12.000
2024-03-26,55301530304,R$4.000–8.000
2025-07-10,45256805362,R$8.000–12.000
2024-01-04,26498757252,R$4.000–8.000
2024-09-15,20005548079,+R$12.000
2025-02-19,96932707201,+R$12.000
2025-03-31,21873919715,R$2.000–4.000
2025-11-02,32227561758,R$8.000–12.000
2024-02-21,54800247460,R$4.000–8.000
2024-11-30,03219849322,R$2.000–4.000
2024-02-21,79323753153,R$8.000–12.000
2025-04-16,72695661812,R$8.000–12.000
2024-12-13,95281145430,R$8.000–12.000
2025-12-31,12210253620,R$8.000–12.000
2025-08-18,75263749333,+R$12.000
2025-01-28,54439534736,R$8.000–12.000
2025-07-01,55050523312,R$4.000–8.000
2024-01-11,67505755779,R$8.000–12.000
2025-06-18,42116846038,R$8.000–12.000
2024-02-09,04732438084,-R$2.000
2025-12-19,91494028121,R$8.000–12.000
2025-12-28,63691436739,R$8.000–12.000
2024-03-24,95587042537,R$8.000–12.000
2025-05-03,01730658737,R$8.000–12.000
2024-11-22,94624661080,R$4.000–8.000
2025-11-21,35766621302,+R$12.000
2024-08-24,31749661665,+R$12.000
2025-04-17,44857681159,R$8.000–12.000
2025-09-05,23778439085,+R$12.000
2025-06-05,45870854871,R$8.000–12.000
2025-12-18,90010770777,R$4.000–8.000
2024-04-03,23712506821,R$8.000–12.000
2024-05-30,84821034064,R$8.000–12.000
2025-08-23,49400746723,+R$12.000
2025-08-10,74094084630,R$2.000–4.000
2024-08-01,43804032537,+R$12.000
2025-12-20,89842712675,+R$12.000
2024-07-16,66871296218,R$4.000–8.000
2024-05-04,07678503542,R$4.000–8.000
2025-04-11,71502134379,+R$12.000
2024-08-15,35638958730,+R$12.000
2024-04-26,65071635891,R$8.000–12.000
2024-05-08,61507799268,+R$12.000
2025-10-31,35098018793,+R$12.000
2025-04-09,88368219322,R$8.000–12.000
2025-01-25,76514468403,R$2.000–4.000
2024-02-04,59280326492,R$4.000–8.000
2024-11-10,50229580419,R$8.000–12.000
2025-07-29,18324582557,+R$12.000
2024-06-10,45525514017,R$2.000–4.000
2024-11-16,96668673481,R$8.000–12.000
2025-03-10,95568015346,R$8.000–12.000
