data_compra,cpf,destino,cep
2024-01-10,99624462627,EUA,60568287
2025-03-07,67932891368,Canadá,01841665
2024-04-09,99202202558,Canadá,22717346
2024-08-07,03801043695,Reino Unido,05126363
2025-02-18,54764011630,Irlanda,01678202
2025-12-08,71376022124,Austrália,90395309
2024-03-25,45176984857,EUA,20876033
2025-11-11,76085092636,Irlanda,20991925
2024-11-23,66817803999,Austrália,01831379
2025-01-17,45262210631,Reino Unido,30283684
2025-03-24,67283381551,Reino Unido,01312281
2025-05-15,85767774417,Irlanda,04561483
2025-05-08,10379762946,Reino Unido,01640795
2025-09-08,34173578202,Austrália,30640576
2024-09-30,79090596180,Canadá,01454012
2025-08-26,45096466368,EUA,05885100
2025-03-25,41213404544,Canadá,22361504
2024-02-17,42051168416,Austrália,30917440
2024-06-05,10915644021,Irlanda,05384492
2025-12-25,75442321143,EUA,01219832
2024-01-19,04770666258,Reino Unido,05675604
2024-02-19,50805120881,EUA,01995740
2024-09-09,45628182762,Austrália,04699306
2024-01-15,42391099927,Canadá,01734106
2025-05-25,64121238997,Canadá,05008939
2025-02-25,34483711969,Irlanda,90087193
2024-02-19,59559408418,Canadá,80861510
2024-01-27,24073560659,Canadá,20561912
2024-08-03,89515044288,Irlanda,30152011
2024-06-29,27029442761,EUA,01436635
2025-07-20,51802956628,Reino Unido,70269035
2025-07-10,99701285588,Canadá,05103782
2025-02-04,37547307424,Irlanda,70577328
2025-08-02,65338808828,Reino Unido,01011247
2024-11-26,19161629405,EUA,90857854
2025-03-17,73127915662,Austrália,01278851
2025-05-26,33493229060,Irlanda,30621081
2025-08-09,96495463822,Irlanda,22422084
2025-09-04,13300551641,Austrália,70250198
2024-11-24,25728369497,Irlanda,70928835
2025-03-02,51649764203,Reino Unido,04923174
2024-10-18,18716501837,Irlanda,01039004
2024-05-24,62846708029,Canadá,70508645
2024-06-27,46566023350,Reino Unido,22343764
2025-06-29,54670387068,Canadá,04633527
2024-01-11,44656537108,Canadá,80784952
2024-12-13,28938043083,Canadá,70309139
2024-04-15,02224394717,Irlanda,30143632
2024-09-07,50831262309,EUA,01051403
2024-01-02,92427919251,Irlanda,80669901
2025-05-07,66549048444,Irlanda,70713322
2024-02-22,22182820036,EUA,01522546
2024-04-25,49083631782,EUA,22212188
2024-01-13,25787491599,Canadá,30947380
2025-10-28,55451260307,EUA,04940703
2025-03-24,86712572348,Reino Unido,04077313
2025-03-26,11507324974,EUA,05924292
2025-11-13,04651180772,Canadá,01775863
2024-03-14,38455905829,EUA,01089740
2024-11-23,99943496515,EUA,04213462
2025-09-23,37516996193,Austrália,01464562
2025-09-24,68829436106,Canadá,05678681
2024-08-27,58738638258,EUA,01107761
2024-02-22,91051327948,Canadá,22849109
2025-08-07,44316532613,Canadá,01680365
2024-11-10,35698172077,Irlanda,22790052
2024-02-01,65769217256,Reino Unido,05021207
2025-10-14,62941742283,Canadá,90279954
2024-10-03,63497500711,Reino Unido,60362967
2024-08-23,18061733072,EUA,30496012
2025-05-04,84598397829,Reino Unido,20530658
2024-05-04,44857815774,Canadá,90891671
2025-01-15,59716753947,Canadá,22934740
2025-12-21,28752380196,Canadá,80723102
2024-09-07,75332115714,EUA,01835200
2024-08-03,09544497555,Austrália,01894974
2025-10-25,58214451140,Austrália,80528252
2025-05-29,30109274179,EUA,90082227
2024-04-01,86747165380,Irlanda,30617048
2025-10-25,38245223686,EUA,04929981
2024-09-29,43958709981,Canadá,40625479
2025-07-10,44963417460,EUA,22406721
2025-03-23,04102296193,Canadá,22216068
2025-12-13,14913593456,Canadá,50652377
2025-01-02,11702731465,Austrália,80317892
2024-07-25,71646666301,Irlanda,05532200
2024-09-29,05577950172,EUA,01496000
2025-02-22,93230720218,Reino Unido,01454125
2025-03-26,68381066785,Austrália,30445086
2024-11-10,42127087886,EUA,30912736
2024-10-07,56746391599,Irlanda,04844903
2025-11-20,49937797320,EUA,30215463
2024-03-22,74689450847,Irlanda,80424141
2025-07-06,91766280540,Canadá,04402497
2024-04-13,90280308800,EUA,01161132
2025-04-30,34157006190,EUA,40532021
2024-11-30,44962804717,Canadá,70985295
2024-07-25,61945678275,EUA,04023649
2024-01-02,80367146757,Austrália,20281569
2025-12-02,97007635702,EUA,22908974
2025-11-16,60716920745,Irlanda,04772563
2025-03-12,25692671872,Irlanda,05884392
2024-08-28,65052310317,Canadá,22040196
2025-07-29,58497161836,Austrália,22993694
2024-08-23,39966049334,Reino Unido,05533879
2025-05-31,71852198103,Canadá,04437840
2025-08-15,75379758961,Canadá,30796968
2025-06-21,26482000228,Reino Unido,01042275
2024-02-29,89295672036,Canadá,30007120
2025-12-10,35507284045,Canadá,90403926
2025-09-21,76867320774,Austrália,70688581
2024-11-25,37091004955,Canadá,01255911
2024-05-10,26176386810,Austrália,01111361
2025-11-23,83704304151,Irlanda,01886294
2024-03-30,76323094318,Canadá,04408407
2025-12-10,64962599639,Austrália,22466433
2024-11-09,77815508941,Irlanda,40803542
2025-11-18,03861154062,Canadá,01415323
2024-01-14,05488236022,Canadá,05175491
2024-02-07,58035550688,Canadá,22101111
2025-02-21,44788446967,EUA,04918672
2025-07-06,23556460510,EUA,70327246
2024-05-26,02932051762,EUA,22742780
2025-07-16,24420350219,Irlanda,05122477
2025-01-07,92830374956,Irlanda,01515354
2024-12-23,50518965913,Reino Unido,40525907
2025-11-22,47118465031,EUA,05857122
2024-08-10,79781427766,Irlanda,30282326
2024-09-14,75108462583,Irlanda,70078467
2024-05-22,88119658945,EUA,01856826
2025-12-26,32709481025,Austrália,05895584
2025-08-10,07827991333,Canadá,01955913
2024-03-19,15103878688,Irlanda,90270091
2024-09-03,94915389918,Canadá,05866042
2025-04-27,66245678022,Irlanda,01109402
2025-12-16,38856867914,Canadá,04232945
2025-12-05,49722277726,Canadá,01555181
2025-04-16,51212308019,Austrália,80205894
2025-02-12,45702910958,Irlanda,20841902
2024-03-23,00198016507,Canadá,30667515
2025-02-04,60017889766,Canadá,01167273
2025-02-06,17647140567,Canadá,01909212
2025-05-07,49333019525,Canadá,22924423
2024-05-26,62573364582,Irlanda,30539486
2025-01-08,40810720960,EUA,20641425
2025-04-26,79190465843,EUA,30863035
2024-05-30,51251991444,Canadá,22632205
2025-10-20,84516144001,Canadá,22582080
2025-01-23,76830947775,Canadá,30001522
2024-05-04,82952233771,Austrália,20442190
2024-07-06,68220148424,Austrália,40588381
2025-11-16,63494967618,Austrália,80868013
2024-08-02,53534295016,EUA,80712074
2024-06-18,79747747582,EUA,22957383
2025-09-02,00007274580,EUA,30687094
2024-12-21,75407997411,Reino Unido,01417505
2024-06-11,26977108800,Irlanda,22173171
2024-02-13,23583562042,Austrália,05974207
2024-05-25,39354234137,Irlanda,04971533
2024-09-20,36668556115,Canadá,22552404
2025-11-23,59201756476,Irlanda,90323345
2025-10-08,06736901453,EUA,01399299
2024-07-20,26870762012,Reino Unido,04517083
2024-01-20,74950551250,EUA,04459494
2024-04-25,22944438773,Irlanda,22335547
2024-04-28,76286112292,EUA,80424590
2025-01-29,31904899174,EUA,70570997
2024-06-12,54995875314,EUA,80396709
2025-12-23,25774079495,Canadá,01764005
2024-03-04,86277340698,EUA,04230664
2025-02-02,36802593234,Canadá,80769994
2024-09-30,70794896056,Canadá,22834410
2024-12-20,34139547218,Irlanda,22194627
2025-08-01,62394036838,Austrália,90975942
2025-04-23,71354631221,EUA,01442150
2024-09-26,10388034746,Canadá,04691951
2024-08-21,88094408341,Canadá,22975622
2024-02-14,87563882392,Irlanda,50949428
2024-08-25,81639862493,Canadá,40722797
2025-11-27,44878902901,Canadá,04638570
2025-04-29,61160681474,Irlanda,80819827
2025-10-26,40489869903,Irlanda,80748185
2025-11-15,52907062656,Irlanda,05503294
2025-06-08,34061125865,EUA,04877450
2025-06-20,47085988012,Austrália,30686679
2024-05-05,73410056596,Reino Unido,20493162
2024-11-26,67658053981,Reino Unido,30365999
2024-04-14,86869323812,Reino Unido,04052113
2025-03-19,50772519824,EUA,60014550
2024-03-19,43484512947,Irlanda,04773091
2024-02-20,28873877245,Irlanda,05212458
2024-08-11,85057630235,Canadá,01935601
2025-11-19,15844547913,EUA,01367201
2024-08-08,34224037927,Reino Unido,01266149
2024-05-02,25323858820,EUA,22028470
2025-06-29,06526618901,Austrália,70505675
2025-01-31,72356192512,Canadá,01047688
2025-03-24,79398918767,EUA,04039767
2025-01-22,32314552286,Irlanda,05982554
2025-09-10,35044386384,Austrália,04790970
2025-06-17,43425213812,Irlanda,30565295
2024-07-26,07321446704,Irlanda,20713351
2024-07-29,07493408114,Austrália,04475324
2024-08-15,65263309110,Canadá,70529758
2025-05-30,96617923353,EUA,05060581
2025-07-24,06275302883,Reino Unido,22307216
2025-05-04,93749037078,Canadá,22151956
2024-09-29,48057118543,EUA,04537389
2024-01-13,80882595161,Canadá,22178215
2024-12-20,00400322062,Canadá,01134935
2024-01-29,28398231022,Austrália,01350882
2024-08-01,22554832514,EUA,90587460
2024-01-10,21576938531,Canadá,22488005
2025-11-28,80708267070,Austrália,22677601
2025-11-07,52502376424,EUA,01730969
2025-05-27,87155638015,Irlanda,01867413
2025-05-15,73168211941,EUA,05523089
2024-04-30,01198888429,Irlanda,05416048
2025-06-19,93441731561,Irlanda,40156240
2024-01-04,05400456928,EUA,04894797
2025-07-05,51313322604,Reino Unido,22312764
2025-04-09,97169825073,EUA,04412089
2024-04-11,49185057393,EUA,30431091
2024-03-11,32516676828,Canadá,04149567
2024-05-16,63582048501,Reino Unido,70461024
2024-11-30,39879490669,Irlanda,05319235
2024-12-23,56638278212,Canadá,22045215
2025-11-12,48728989937,EUA,30565354
2025-01-29,77329915587,EUA,04919128
2024-04-03,85634554660,Canadá,01582282
2025-09-08,15242222035,EUA,22935737
2024-09-01,91689699921,Irlanda,05726204
2024-12-13,54890154840,Irlanda,04259826
2024-04-17,86457801114,EUA,01718839
2024-11-10,82501812298,EUA,20897113
2024-04-06,11927411986,Austrália,22279798
2024-06-14,83569196374,Canadá,04074278
2024-10-28,12154293696,Reino Unido,22860413
2025-07-16,54895274674,Canadá,40260168
2025-09-28,38065733713,Canadá,22010703
2024-11-04,18534646630,Irlanda,01117216
2024-02-17,26933833298,Canadá,01384583
2025-10-28,55155562239,Austrália,50451168
2025-06-23,64387480841,EUA,80762456
2025-02-09,70968629987,Canadá,40447183
2024-10-06,40667875227,Irlanda,20341641
2024-11-04,83200579025,EUA,01212741
2024-05-09,29517169219,EUA,01249654
2025-10-18,87975372424,Canadá,01683956
2025-07-16,53445288923,Austrália,30028571
2025-12-05,92155624269,Irlanda,70598727
2024-06-29,28351976204,EUA,04181784
2024-09-08,13976686527,Irlanda,04083707
2025-07-29,31764204403,EUA,70350583
2025-05-25,49010008440,Irlanda,04467170
2024-06-10,20321965595,Canadá,20189827
2025-03-04,36155368434,Canadá,20958787
2024-11-01,94629020828,Canadá,22744992
2024-11-17,89604758910,Reino Unido,50708008
2024-09-22,50332304943,EUA,90588485
2025-12-05,60524440215,Irlanda,01668145
2025-02-22,62536212012,Canadá,01297876
2025-08-31,87901293439,EUA,30151427
2025-05-21,87120996769,Reino Unido,22469311
2025-01-27,21203509661,Canadá,22539674
2025-03-13,81650872983,Austrália,01686945
2024-08-03,04097059824,Austrália,01737806
2024-06-12,44622312679,EUA,22436432
2025-11-25,79072757592,Austrália,01510333
2024-09-02,88683146762,EUA,30767076
2024-03-16,02576763954,EUA,01830930
2025-01-26,15778314286,Canadá,22315330
2025-08-12,92298993521,Canadá,22726180
2024-04-13,10758970477,EUA,05847903
2024-11-01,60558749918,Canadá,04063455
2024-07-25,45255036535,EUA,05288787
2024-11-25,39475758099,Irlanda,70268152
2024-08-21,07219099052,EUA,04373538
2024-11-25,63025147390,Irlanda,04545682
2024-03-30,53409140874,Irlanda,04621364
2024-05-22,61512262188,Canadá,05153950
2025-09-10,10216149271,Canadá,22353920
2025-08-04,46059405813,Canadá,40038623
2024-05-29,59772967428,EUA,80510463
2025-06-19,54614351870,EUA,04527800
2025-03-29,41298062670,Irlanda,30017772
2024-06-09,92306958445,Irlanda,01683955
2024-11-25,67597015024,Reino Unido,90109463
2024-02-16,44153987974,Austrália,01713232
2025-06-28,86101209504,Canadá,50541564
2024-01-05,58675390567,Canadá,20010903
2024-11-03,25050342305,Irlanda,22177256
2025-11-16,15857798929,Canadá,01865063
2024-03-06,90928307371,Canadá,22952505
2024-12-26,97633464468,Canadá,01533563
2024-11-07,24588422568,EUA,01543737
2024-08-30,98877841595,Canadá,90593342
2024-07-05,24528071478,EUA,80439718
2025-12-30,14513842321,Canadá,22044139
2025-05-13,03978435192,Austrália,01436495
2024-01-08,83888822090,EUA,05151473
2024-12-17,77264216775,Austrália,22240985
2025-02-28,15170629656,EUA,05794692
2024-04-05,64774582366,EUA,01126902
2025-05-04,37026060249,Canadá,01497402
2024-12-02,45780101175,EUA,30780896
2025-04-09,61063208899,Canadá,05411527
2025-08-18,19517721805,Austrália,01362396
2024-01-27,65840926673,Reino Unido,04614656
2024-10-24,40334689452,Canadá,01638180
2025-11-20,43746697510,EUA,04703825
2024-04-27,01203942016,Austrália,20386200
2024-12-05,51846532360,Irlanda,30689388
2025-12-29,76202515926,Irlanda,30003142
2025-07-02,35981125154,Reino Unido,40766497
2024-08-15,05208673238,Irlanda,70964901
2025-07-17,47804717143,Canadá,30091147
2025-07-07,45098285621,Reino Unido,04892953
2024-01-18,78961663351,Austrália,22047251
2025-05-17,57551967101,EUA,01271083
2025-11-04,23475796515,EUA,04518577
2024-04-10,68551041458,Austrália,22079311
2024-10-22,78544798622,Canadá,70225990
2024-07-26,22506073662,EUA,22752953
2025-01-30,36913069993,EUA,01047049
2025-10-30,36627299273,Austrália,04298121
2025-06-09,65577816044,Austrália,50093431
2025-05-10,90995818792,Austrália,80056374
2025-01-18,64455928580,EUA,60867398
2025-01-27,48455690039,EUA,90497566
2025-01-08,49374549263,Canadá,05986536
2025-09-01,96677548479,Austrália,22620366
2025-01-06,72388356327,Irlanda,04512257
2025-03-19,88988727366,Irlanda,04076012
2024-07-20,15919467203,Irlanda,01834695
2025-07-28,39323689014,EUA,22444071
2024-06-15,28015239911,Canadá,22387263
2025-09-03,73605387497,EUA,04861402
2024-02-21,05859985850,Reino Unido,01887984
2025-04-26,71800581411,Austrália,05599060
2025-01-09,32915257427,Canadá,30838458
2025-02-15,06430175276,EUA,80713602
2024-09-11,23278548895,Canadá,30277941
2024-01-14,52071461691,Irlanda,04414579
2025-01-23,71052072330,Austrália,01753359
2025-12-19,51866613641,EUA,05133896
2025-05-24,76599009985,Reino Unido,04537367
2024-06-17,26682609696,Canadá,90302108
2024-08-26,79385040838,EUA,01322207
2024-04-25,85403189544,Canadá,80864178
2025-11-04,90761688325,Austrália,05046884
2025-09-25,64550933924,EUA,04509527
2024-08-04,52868804493,Reino Unido,05630550
2024-04-11,46692004989,Austrália,60941948
2024-06-29,77732812966,EUA,04788696
2024-12-26,63695412763,Irlanda,01107993
2025-07-14,28237161898,EUA,30962920
2024-05-02,75972440453,Canadá,40428333
2025-10-31,74349415364,Reino Unido,04780847
2025-08-12,30683296801,Irlanda,90376555
2024-07-13,33067565736,EUA,70490511
2024-12-15,15259693057,Canadá,01339967
2025-09-10,14985452854,Canadá,01876159
2025-12-11,47912230469,EUA,70164015
2024-12-30,20901993937,Irlanda,01392350
2024-04-22,07216712018,Canadá,90599166
2024-12-16,43350484636,Reino Unido,22435228
2024-11-02,13337663262,Austrália,20299470
2025-08-01,13360792252,EUA,70321414
2024-10-07,85311891744,Irlanda,20832351
2024-02-28,50842759272,Canadá,30475191
2024-10-02,01762359386,Irlanda,05955147
2025-07-08,27888850605,Canadá,01125309
2024-08-17,99746767416,Reino Unido,40744472
2024-07-03,02318356704,Austrália,04427877
2024-02-15,72701792195,EUA,01315312
2025-09-23,45121131383,Reino Unido,40094794
2025-12-02,58981084579,Canadá,01938504
2024-11-27,90319358942,EUA,70581934
2025-07-15,39986164634,Reino Unido,22805161
2024-09-18,13206962610,EUA,80027235
2024-04-13,27076832744,EUA,20784757
2025-07-22,69616623328,EUA,04944305
2024-05-11,86146695292,Reino Unido,01321699
2024-08-03,09132949499,Irlanda,40926117
2024-07-01,82408467934,Irlanda,05920587
2024-12-24,26498757252,Canadá,90686769
2024-12-31,12790710617,Canadá,60808949
2025-03-04,41897960894,Canadá,01288212
2025-03-17,53805589340,Austrália,04415995
2025-02-16,66052390823,Irlanda,50642517
2025-08-09,78458087676,EUA,05559131
2024-10-06,46444982938,Irlanda,05226915
2025-12-19,28723940594,EUA,20731985
2025-07-30,37772239369,Canadá,90287029
2024-06-25,42884949771,Canadá,30444301
2025-02-08,80930854945,Reino Unido,05256960
2024-01-01,39121506942,Canadá,05196584
2024-11-21,63048210513,Irlanda,70705423
2025-06-01,80593533252,Canadá,01341780
2024-07-10,27136843101,Irlanda,60074897
2024-03-06,45891279687,Canadá,05656060
2025-12-24,67520961338,EUA,05751976
2024-08-26,93715545606,Austrália,80120271
2024-02-04,30273504869,Canadá,05837642
2024-02-07,01443056990,EUA,01342457
2024-11-13,35541417024,Irlanda,90286816
2025-06-17,21711519890,Austrália,01343358
2025-07-26,26103196715,Irlanda,04623163
2024-07-05,35040237698,Canadá,05942467
2024-04-08,20534725601,Reino Unido,04396668
2024-08-17,70873459295,Canadá,22637070
2024-06-18,38558631623,Irlanda,90580932
2025-09-14,88475692794,Austrália,70931317
2024-11-28,73243708172,Irlanda,05107182
2024-10-27,08627814104,Canadá,01690685
2025-12-26,11805609926,Irlanda,01592575
2024-06-11,74698934560,Reino Unido,04974942
2025-01-14,86318300677,Irlanda,04494646
2024-11-29,33054322773,Austrália,30525161
2025-02-08,04038620120,Austrália,22257875
2024-08-10,07918292183,EUA,04526166
2025-04-25,53689346978,Canadá,20869213
2025-11-23,71088443771,Austrália,22110983
2024-09-09,58621977588,Canadá,22902974
2025-11-03,41898100951,Irlanda,30680058
2024-05-11,59592919229,Canadá,80883289
2024-08-21,42313113621,Irlanda,30192366
2025-10-18,29187328751,Canadá,05665790
2024-06-25,21605935340,Canadá,04507670
2024-01-05,52010198092,Canadá,70703333
2025-11-08,63420650565,EUA,22307451
2025-04-02,95287624409,Irlanda,80922811
2025-08-02,04910831869,Canadá,20513202
2025-09-29,82180195787,Reino Unido,05393299
2024-12-24,54501931158,EUA,01590464
2024-08-01,97417969343,Canadá,22144464
2025-11-11,62425171517,Austrália,05666304
2025-02-20,75458859207,Reino Unido,22930771
2024-07-14,88191590335,Reino Unido,01147300
2025-12-27,40312240824,Canadá,30102680
2025-12-24,97595187908,EUA,01103045
2024-06-03,64998350791,Austrália,30339845
2024-03-26,56217682641,Canadá,01239969
2025-01-06,43936615335,Irlanda,01158690
2024-09-21,35922111116,Austrália,22723078
2024-01-15,94921620749,Canadá,80097676
2024-08-30,97155376130,EUA,90056212
2024-07-08,38246084422,EUA,04095370
2024-04-17,27183194843,Austrália,90449283
2025-08-06,66098848338,EUA,01443630
2025-11-27,09433183359,Reino Unido,30668462
2025-01-25,48188536677,Irlanda,40108987
2025-03-26,66865199030,Reino Unido,40369470
2025-12-01,15098564121,Austrália,70188822
2024-11-21,83151200086,EUA,05541618
2024-02-21,01978377211,Austrália,01136103
2024-08-08,79807866393,EUA,30678845
2024-04-10,59297393254,Reino Unido,05438912
2025-11-13,77784091480,Canadá,30850767
2025-11-28,72831181303,Irlanda,30178673
2024-07-31,74646093243,EUA,04989288
2025-01-18,90100044072,EUA,01282422
2024-12-23,45411664762,Irlanda,30765447
2024-12-17,70855319279,Reino Unido,05684345
2025-12-09,35379309487,Irlanda,05696508
2025-03-27,14391952483,Canadá,50162470
2025-01-20,42952783366,Canadá,90527469
2024-05-26,40393708577,EUA,01120937
2024-11-28,68700743250,Irlanda,22319788
2024-08-07,74254709229,Irlanda,80790269
2024-03-16,92911622115,Canadá,30651400
